Object,W1 Z Score using Max Unc,Uncertainty in W1 Z Score using Max Unc,W1 Z Score using Min Unc,Uncertainty in W1 Z Score using Min Unc,W1 Flux Change,W1 Flux Change Unc,W1 Normalised Flux Change,W1 Normalised Flux Change Unc,W2 Z Score using Max Unc,Uncertainty in W2 Z Score using Max Unc,W2 Z Score using Min Unc,Uncertainty in W2 Z Score using Min Unc,W2 Flux Change,W2 Flux Change Unc,W2 Normalised Flux Change,W2 Normalised Flux Change Unc,Mean Z Score,Mean Z Score Unc,Mean Normalised Flux Change,Mean Normalised Flux Change Unc,Mean UV Flux Change DESI - SDSS,Mean UV Flux Change DESI - SDSS Unc,SDSS mjd,DESI mjd,W1 Max mjd,W1 Min mjd,W2 Max mjd,W2 Min mjd,W1 Epochs,W2 Epochs,W1 Min Flux,W1 Min Flux Unc,W1 Max Flux Unc,W2 Min Flux,W2 Min Flux Unc,W2 Max Flux Unc,W1 median_abs_dev of Flux,W2 median_abs_dev of Flux
142758.30+532230.6,1.473894047739619,1.306326645944764,-1.7535310839726386,1.554171674007968,0.0952911429387261,0.0844574678446495,0.266485137638049,0.2396351960798906,1.8445543176499564,1.182492094050357,-2.9227595065347645,1.873699232501408,0.102394550233352,0.0656422773600092,0.3944406172605756,0.2584071078599987,1.9986847389742448,0.7512895274360774,0.3304628774493123,0.1762095773452855,,,57834,59324.24757592,59570.236555365,57379.02300204,60096.572063075,59569.77915695,24,24,0.3575852063770793,0.0543424315711833,0.0646526411344599,0.2595943362640773,0.0350335188387605,0.0555118107683634,0.0161309566085991,0.0165519780340047
161315.68+545443.3,2.532828575191677,1.5172127305934873,-2.2197866464337728,1.329694631590246,0.1082068644807192,0.0648179801569584,0.1502710004310894,0.0905881985933028,1.7391648942256823,1.0359554666901871,-6.427974692209258,3.828904058637375,0.148309106694453,0.0883421867300637,0.4321877231555334,0.2590728485700987,3.2299387020150974,1.112534614696603,0.2912293617933115,0.1372269676399331,0.0632416682384098,0.1202682467964828,56809,59319.41539240001,57406.75425795,60328.88023724,60490.02705403,59758.8881987,25,25,0.7200781532717633,0.0487465156412939,0.0427217481437844,0.3431589995467787,0.0230724472008585,0.0852760466743918,0.0177176651557157,0.0093243338795409
160809.66+554011.5,8.827087897419888,1.4308574910862806,-8.625233828271302,1.3981372542081676,0.405476769130911,0.0657271661180591,0.8222169834042964,0.1546186363379762,3.872314188075331,1.3783506175722418,-4.082116776781163,1.45302986973661,0.2162237496624826,0.0769648650408712,0.6504412118042595,0.2536632770571755,6.351688172636921,0.707693753006511,0.736329097604278,0.1485361747440675,1.5420264565736024,0.2255751055982084,57897,59312.44117217,58295.98251511,60486.288923685,58134.799030565,60326.04276208,25,25,0.4931505640422073,0.0470105248395541,0.0459355082721482,0.3324262757931641,0.0529685360527534,0.0558383796253766,0.1114004054837713,0.0560750384284153
121559.09+532335.4,15.064460563784934,1.356967721559012,-16.423370627093373,1.4793748322951406,1.0063869216274368,0.0906527361046412,0.6353095310868879,0.0622808681207506,15.925031482584384,1.7666983369136722,-10.934203047609596,1.2130235573357473,0.7008843690912729,0.0777550267700564,0.7402034035661469,0.0961982771132216,14.58676643026807,0.7341049165517121,0.6877564673265174,0.057299683798051,1.8968243133893363,0.2909949438998733,57429,59306.36305781,59910.66122717,58241.99226381,59701.723368095,58606.288216645,23,23,1.584089128815224,0.0612777330840489,0.0668053739704956,0.9468807704943762,0.0641001786814721,0.0440114903294075,0.1389820529644958,0.094598389547059
161433.85+544050.2,34.72963383529539,1.4552040280184568,-32.851360667915905,1.3765026316302285,2.021571983210352,0.0847057503355316,0.9833533454430092,0.0506374205127315,21.197719107238125,2.9946963721785,-7.509462389348234,1.060895262392318,1.4338695037770648,0.202569143378843,1.0720477766280003,0.2153155969936839,24.07204399994941,0.9389516553499844,1.0277005610355048,0.1105949305629893,1.761310022224084,0.2299765325834477,56809,59321.46172224,58503.452838795,60490.601793395,58503.452838795,60490.601793395,25,25,2.0557940770513325,0.0615369330861448,0.0582088481784062,1.3375052260143965,0.19094169854435,0.0676426315738592,0.6286864285144973,0.3626415992020075
160749.75+544056.0,8.576817432464452,1.5538612630735962,-7.21152343963187,1.3065110699658893,0.5972074266374044,0.1081960171798929,1.0892946627203617,0.2569405527314299,5.291478547250485,,,,0.328524530065801,,1.201910989142504,,7.026606473115602,,1.1456028259314328,,1.511809843098939,0.22404125001919,56430,59312.44117211,59596.46526969,55578.9246666,59757.45284672,55578.9246666,25,25,0.5482514943623814,0.0828129356628549,0.0696304230957384,0.2733351579555694,,0.0620855829107549,0.08432173642124,0.0533688854950883
165451.35+353931.9,3.282838378404563,,,,0.143948079908534,,0.6811236986571417,,3.865263149419247,,,,0.1525247982023329,,0.8492686514647898,,3.574050763911905,,0.7651961750609657,,0.0483324711303681,0.0922890023226529,58281,59311.41551942,60363.6208113,55250.6520399,57974.960250495,55250.6520399,23,23,0.2113391153359257,,0.0438486648795947,0.1795954648028787,,0.0394603917783061,0.0237158014642466,0.0198935848760698
121532.90+560919.0,3.132019895782623,,,,0.1227224808276918,,0.567471942233095,,1.3736472610003498,,,,0.0726667417277603,,0.3835663303606477,,2.2528335783914866,,0.4755191362968713,,0.0547275666201264,0.1154708661828809,57887,59309.26965076,60272.719872115,55523.8404543,58239.47326444,55333.2044554,23,10,0.2162617597352192,,0.0391831740893287,0.1894502618606684,,0.052900583571099,0.0226939058321805,0.0198103948334361
123038.00+324627.0,2.362304942798349,,,,0.2373533267704169,,1.3496323255270524,,,,,,,,,,2.362304942798349,,1.3496323255270524,,0.5279370056231172,0.16470456906685,58467,59291.35192349,60292.94141293,55355.12989835,,,10,3,0.17586517622696,,0.1004753122555176,,,,0.0531442668668761,
100104.86+011421.2,1.294878534905029,1.1601914399954882,-2.2012190292730764,1.9722587149883597,0.0869346443843613,0.0778921169321764,0.3689886304715585,0.3363444723114832,0.91495243898771,1.240050768282701,-1.2477225910578924,1.6910598755896695,0.0889031560792695,0.1204919756493877,0.380383537113093,0.5284218337515907,1.4146931485559269,0.7759372569284438,0.3746860837923257,0.3131921289080729,0.6653375763666552,0.1689989177237307,51994,59198.43399897,59541.14071321,57515.13801794,58445.78862088,56797.54224794,20,11,0.2356025015547524,0.0394938637310755,0.0671372966968963,0.2337197786055538,0.0712523414390471,0.0971669698783804,0.0204465861856689,0.0209171663194894
115118.98+520927.3,2.2190431660962617,1.0916785336593051,-5.067391417812645,2.4929494464081463,0.1253534610795118,0.0616687789905137,0.4702804053843321,0.2354393883142299,2.611680102440052,,,,0.2342086779771198,,1.3131298862161884,,3.299371562116319,,0.8917051458002603,,1.2050560816450604,0.1485611881767481,57423,59307.38051704,56797.091918015,59176.33385384,58444.92768847,55523.0147307,23,19,0.2665504657313288,0.024737276192811,0.0564898704967661,0.1783591101197134,,0.0896773987588687,0.0211459226594223,0.0374406998770577
074217.52+392612.0,16.191860234231918,1.89713726262994,-10.04344631908292,1.1767515270958957,1.7080936200437744,0.2001306834278778,0.2405094654005493,0.0287621079775324,17.958681677293598,2.139570880272742,-9.494424270647375,1.1311517214605056,1.0992069833364937,0.1309579007635504,0.1748977613376783,0.0210846672937665,13.422103125313953,0.8231472270520507,0.2077036133691138,0.0178313070903401,0.0730108466552062,0.0196491155646865,55480,59254.19610289,57115.47679084,55291.61993575,56947.62349681,55483.1741932,22,22,7.101980860499941,0.170070468420619,0.1054908821676103,6.284854505451526,0.1157739481618451,0.0612075542675438,0.2016835991440748,0.1136773340787513
121510.81+562223.0,6.071758542645914,1.611532515861504,-4.804597343074581,1.2752096101325503,0.4424851443618224,0.1174419557227661,0.5177485852774262,0.1483124105990658,6.9413419300593215,1.3308306311360638,-7.904696922438703,1.515530123746331,0.2747336060739618,0.0526733738302634,0.429552782940585,0.0856002588323501,6.43059868455463,0.7198584202903158,0.4736506841090055,0.0856212232011889,0.312732515169456,0.0385633906233011,56429,59307.3333473,59698.98235455,55523.5097574,59334.85757332,55523.5097574,23,23,0.8546332272925957,0.0920961971973837,0.0728759454536871,0.6395805521110137,0.0347557419050549,0.0395793218144512,0.0875070846360062,0.0333933564686383
123152.87+552625.9,5.508175653505553,1.2608704627762504,-7.172284149061445,1.6417997179219317,0.379481245091173,0.086866636652827,0.9116135856035664,0.2386866100266254,5.1734928326043725,1.2255056413308536,-7.302823368383257,1.7299050226172152,0.2852214774239757,0.067563740962185,1.0806542632462304,0.3018302314327296,6.289194000888657,0.7407654867550925,0.9961339244248985,0.1924011346203144,1.3395254559265857,0.2432628034248894,56413,59309.27937454,55338.23206785,59702.57188456,55338.23206785,60275.40116521,23,23,0.4162742318500265,0.0529093991822439,0.0688941800266774,0.2639340695026594,0.0390563297284184,0.0551313177871734,0.0637848725603856,0.0396074436065413
113933.38+511550.7,3.925020771688488,1.5451659522034578,-3.3321116477205126,1.3117549604160224,0.1146610874532249,0.0451387186669919,0.4588134145690285,0.1913512951290457,1.6329144325410028,,,,0.1480699789477282,,0.7052964525299479,,2.9633489506500013,,0.5820549335494882,,0.290221251390389,0.1285619049927965,56416,59307.3805169,57154.83337914,58443.91382701,60064.23630938,55331.35086255,23,18,0.2499078793520631,0.0344109380403457,0.0292128613128076,0.2099400591291658,,0.0906783454153897,0.0204446043319386,0.0417445028227284
120753.37+543807.8,6.192963929413772,1.5252068114825463,-5.377555477664144,1.324387536750117,0.3206038928322108,0.0789585159398459,0.7652248849081051,0.217656852073327,2.843910598808498,1.3644059587689554,-3.063812489531914,1.4699069721177205,0.2234501207012466,0.1072033263985711,0.6687831361197266,0.3525075158904356,4.369560623854582,0.7116217522451936,0.7170040105139159,0.2071449094316077,0.2275301578419196,0.0646954777308957,56412,59307.34375243,60066.38055395,58604.064131365,60066.38055395,58445.90870045,23,23,0.4189668934651958,0.0596188908071427,0.0517690554129481,0.3341144664587419,0.072932048375906,0.078571429353252,0.0425572768698258,0.0425939624410185
