Unnamed: 0,ra_sdss,dec_sdss,z_sdss,sdss_name,sdss_PLATE,sdss_MJD,sdss_FIBERID,ra_desi,dec_desi,z_desi,desi_name,MJD_desi,mag,difference
20881,182.2477896582646,0.6712697787807339,2.248,120859.46+004016.5,3845,55323,602,182.24779283999692,0.6712559446448135,2.253654046742002,39627805901723693,59310.21218787,0.0,0.12375594464481354
20895,183.3246235823344,0.6715553240330602,2.254,121317.90+004017.5,3845,55323,926,183.32461670271093,0.6715569096319206,2.254723857295585,39627805922690919,59314.19499711,19.748714447021484,0.12405690963192062
21038,150.57415583196968,0.6738552149204431,1.475,100217.79+004025.8,3829,55300,644,150.57415795849502,0.6738472791949973,1.4741634884163388,39627805373236898,59335.13660486,19.98492813110352,0.05594727919499731
21021,178.33460102876228,0.6772739445543833,2.2840000000000003,115320.30+004038.1,3843,55278,606,178.3346021631161,0.6772673328744925,2.285087758172116,39627805838804525,59318.15063276,0.0,0.05936733287449247
21035,149.96484910408094,0.6969932875875361,2.639,095951.56+004149.1,3829,55300,528,149.96486181063705,0.6969662881889555,2.6314841743145365,39627805360657193,59311.13373053,0.0,0.07906628818895545
20819,184.0353860279652,0.6971040875301479,0.703,121608.49+004149.5,3846,55327,639,184.0354015229256,0.6970750792493666,0.7031374003050987,39627805935272658,59312.19257061,20.82032012939453,0.07917507924936662
20911,183.6205947310604,0.697397683218275,2.26,121428.94+004150.6,3846,55327,556,183.62059340405625,0.6973688566754366,2.253980207101236,39627805926886057,59310.21218795,0.0,0.07946885667543657
227,38.917617756933566,0.4094748326156717,0.878,023540.22+002434.1,4239,55458,762,38.91761008263107,0.4094857745872703,0.8790065507459612,39627797458589336,59220.10123126,20.67085838317871,0.03891422541272971
20894,183.14247902749497,0.4092528455727665,2.531,121234.19+002433.3,3845,55323,892,183.1424804044394,0.4092480675471517,2.52734305531406,39627799878700343,59314.19499711,19.323139190673828,0.039151932452848315
16529,180.26068,0.409002,1.172158,120102.56+002432.4,286,51999,341,180.26069195048265,0.4089974695878176,1.172440634513762,39627799832559938,59321.24136208,17.841508865356445,0.039402530412182446
20492,211.82412985349208,0.40863531421702,2.44,140717.79+002431.0,4034,55635,592,211.82413130792312,0.4086302662351497,2.43829941351238,39627800361043293,59337.3119662,20.659542083740234,0.039769733764850324
20495,211.6274891012216,0.4072391930125277,2.207,140630.59+002426.0,4034,55635,582,211.6274988433144,0.4072161650804477,2.2096605087562176,39627800356850111,59347.26813725,19.89994239807129,0.0411838349195523
20268,219.357093014718,0.4061113798082764,2.157,143725.70+002422.0,4025,55350,886,219.3571169160215,0.4061129582928832,2.161955069501465,39627800486873257,59311.36066938,20.61874389648437,0.1372870417071168
20267,219.4143749127233,0.4037563303385094,2.176,143739.45+002413.5,4025,55350,882,219.41437536117903,0.4037619062521762,2.177432995917456,39627800486874465,59311.36066938,0.0,0.13963809374782382
20825,184.12066280139692,0.6980358568044053,2.247,121628.95+004152.9,3846,55327,640,184.1206646536353,0.6980315712441272,2.2404642223967386,39627805935274373,59339.20023877,20.867164611816406,0.1546315712441272
26,39.22785092849222,0.3784466643498392,0.43276575,023654.68+002242.4,6781,56274,814,39.22785385632885,0.3784559902484084,0.4324383713067141,39627797462785516,59225.15787283,19.9603271484375,0.16494400975159157
21236,180.226034,0.376218,1.1404299999999998,120054.24+002234.3,286,51999,356,180.22604546161529,0.3762106568275044,1.1404241300644884,39627799828370949,59312.15326653,19.35525131225586,0.16718934317249562
