Object,W1 Z Score using Max Unc,Uncertainty in W1 Z Score using Max Unc,W1 Z Score using Min Unc,Uncertainty in W1 Z Score using Min Unc,W1 Flux Change,W1 Flux Change Unc,W1 NFD,W1 NFD Unc,W2 Z Score using Max Unc,Uncertainty in W2 Z Score using Max Unc,W2 Z Score using Min Unc,Uncertainty in W2 Z Score using Min Unc,W2 Flux Change,W2 Flux Change Unc,W2 NFD,W2 NFD Unc,Mean Z Score,Mean Z Score Unc,Mean NFD,Mean NFD Unc,W1 First mjd,W1 Last mjd,W2 First mjd,W2 Last mjd,W1 Epochs,W2 Epochs,W1 Min Flux,W1 Min Flux Unc,W1 Max Flux Unc,W2 Min Flux,W2 Min Flux Unc,W2 Max Flux Unc,W1 median_abs_dev of Flux,W2 median_abs_dev of Flux,W1 Mean Unc Counter,W2 Mean Unc Counter,W1 min mjd,W1 max mjd,W2 min mjd,W2 max mjd
091915.55+315610.2,1.4423963109332598,,,,0.1391429123430103,,0.6626454065806971,,,,,,,,,,1.4423963109332598,,0.6626454065806971,,55314.4766099,60409.21546992,,,14,6,0.20998095053733,,0.0964664921064461,,,,0.019522867612816713,,10,3.0,0.0,4209.082421270003,,
092950.58+310824.3,4.254129024378287,1.389554172780749,-4.409286176875279,1.4402341750687575,0.28106452451462405,0.09180595619499575,0.34152792157106454,0.11464913224500206,9.797346780950067,2.096449838585265,-5.3171886847037815,1.1377794018120562,0.3507686459499171,0.0750579608565377,0.45954215981897045,0.1060511879522801,5.944487666726854,0.7784110085223439,0.4005350406950175,0.0780885362755344,55316.7920002,60411.625658965,55316.7920002,60411.625658965,23,23,0.8229620677035644,0.06374377013419563,0.06606864129037548,0.7633002510326734,0.06596881674690058,0.03580241199912926,0.03674034935426329,0.03646963859015251,0,1.0,0.0,4730.6791103,0.0,2904.024460194996
120118.20+573716.1,2.390135960561973,1.1395107393988202,-4.374833715668615,2.085726537881263,0.17232371322127424,0.08215629784615049,0.8297849657353442,0.425762588593783,,,,,,,,,3.382484838115294,1.1883538946824095,0.8297849657353442,0.425762588593783,55329.69833615,60426.17804122,,,18,7,0.20767273490977664,0.0393897744282465,0.07209787060848086,,,,0.03641357353364337,,12,3.0,2182.567829669999,3479.2261086599974,,
140932.85-002337.7,2.969710172876087,1.273125096835582,-3.7689605707781664,1.6157665268036439,0.13143513184992311,0.05634669891101624,0.4773146904140422,0.21336835602507653,4.0524349547798275,2.0156930798677846,-2.3154810778891357,1.1517271066277999,0.19392881974688764,0.0964607660117191,0.7186986567600585,0.42137486680224057,3.276646694080804,0.7754451504498819,0.5980066735870504,0.23615822753264906,55217.74230895,60490.97432003,55217.74230895,60330.08447429,25,24,0.27536368456606886,0.034873045069502034,0.044258572116022896,0.2698332853732212,0.08375314382775227,0.04785488771834561,0.027645415664428463,0.02526695437074067,12,18.0,3082.449673770003,4177.826722669997,3082.940497030002,4541.852359700002
160655.35+534016.8,29.04484165019013,1.1184706150131636,-57.976563497203145,2.232585166483153,2.4870512892740866,0.09577238597427369,1.0155373283847182,0.042962387260422154,14.023354324184478,1.1063479699969687,-29.62935830827337,2.337556312054277,1.5411800390770132,0.12158869898139443,0.8862534706788252,0.07477601649570244,32.66852944496278,0.8987348185431888,0.9508953995317717,0.043119657240289044,55217.036675,60490.02679907,55217.036675,60490.02679907,25,25,2.449000366367539,0.04289752857452589,0.08562798583058573,1.7389833609300818,0.05201530262795706,0.10990095546677559,0.4229644906429817,0.248804443774433,0,0.0,5111.682543269992,3652.0627486499943,5272.990124069998,3652.0627486499943
022014.57-072859.3,44.66357992557875,1.23719337187418,-61.31270739055879,1.698378753374805,3.4609142573964187,0.09586827090462377,0.8188626767325555,0.025181523548451233,45.229527422893526,1.484065755131327,-41.24661626269417,1.353378958355503,2.208759659810382,0.07247355343317012,0.7060750331274419,0.026131054949533872,48.11310775043131,0.7266887056968282,0.7624688549299987,0.01814484197366267,55212.3810509,60512.99524161,55212.3810509,60512.99524161,25,25,4.226489197439353,0.05644693253146649,0.07748850994844592,3.128222293921155,0.053550081435604024,0.0488344624775449,0.76531385426531,0.5177928003381562,3,3.0,4365.344317030002,2545.9927201299943,4365.344317030002,2545.8289630349973
160114.51+551303.9,12.319415760785688,1.8265302332357152,-8.059979229496026,1.195007622746835,0.7667995109147498,0.11368903499258362,0.3372113611217575,0.051948847727876286,4.318289689499789,1.4470527839978367,-4.128675049563323,1.383513185606837,0.4441484488473262,0.14883351873674142,0.2687973309709789,0.09175786728172229,7.206589932336207,0.7404528346631466,0.30300434604636817,0.052721411656802775,56673.57988851,60485.68164973,55212.9340822,60485.68164973,22,25,2.273943286975673,0.09513666091205253,0.062243171738352476,1.6523543862691081,0.1075765090532621,0.1028528609202164,0.1100361942044148,0.08549520765772223,0,0.0,3445.7544123100015,4016.0959310799954,3445.7544123100015,4016.0959310799954
143211.35+515657.4,11.636518888950134,1.7403273426167156,-8.169772479668952,1.221849813076548,0.9483484387120891,0.14183251313979744,0.5877020388739799,0.09753414635153408,9.769439006321667,1.6196260460300773,-7.6680536600915845,1.2712479623655144,0.5830033512831607,0.0966531867438878,0.5121028804591143,0.09152862801570105,9.310946008758085,0.7399711200433792,0.5499024596665472,0.06687749892706635,55368.364671999996,60303.78259561,55368.364671999996,60303.78259561,23,23,1.6136551789561548,0.11608015291394225,0.08149760660919192,1.1384496622250633,0.07603016060221435,0.05967623636381858,0.13613792924236856,0.10686625830584262,0,0.0,186.75475385000755,4935.417923610003,186.75475385000755,4935.417923610003
013917.93+212314.8,6.326626942480782,1.4646965729133556,-5.911609809016623,1.3686146988575858,0.5200659995579988,0.12040205533956587,0.38730232708803963,0.09318671817772457,5.496821457553071,1.2151640536686372,-7.962030269484885,1.7601395738268313,0.30453890783066184,0.06732340437050727,0.38365892649583583,0.08680563872927965,6.42427211963384,0.7328521867212063,0.38548062679193773,0.0636768862302737,55213.0484321,60513.56335855,55213.0484321,60513.53146047,25,25,1.3427907946439475,0.08797366814784924,0.08220272892431235,0.7937751132553598,0.03824890103694173,0.055402728682810154,0.07542670763695458,0.0504644599595343,1,1.0,365.3622342500021,5096.652838770002,365.3622342500021,1825.7472807599988
142907.62+353730.5,1.2226666632047285,1.2848200507948788,-1.5156425552031823,1.592689163258035,0.0999036916011738,0.10498222449377698,0.21488299777504163,0.22785232611527315,2.5319098077493782,1.0574411577995908,-7.365002979331164,3.075961574075266,0.17616375903198728,0.07357403045833613,0.6699175886023582,0.28634690510602107,3.1588055013721132,0.9607010051610836,0.4424002931886999,0.18296941860590898,55208.6045727,60480.37128509,55208.6045727,60319.854511440004,25,24,0.4649213415468158,0.06591507427539933,0.08170967166088955,0.26296332866780797,0.023919034320334407,0.06957742273946943,0.02915821172312194,0.01707358706957479,0,12.0,3444.617317969998,1998.0663532250037,2717.2844760000007,3077.394657775003
161132.23+551210.2,9.577305036703313,1.4675394363131842,-8.916658713971962,1.3663079804549845,0.6522430563108332,0.09994381546054129,0.5951544678851945,0.09947236712651254,7.282439923327352,1.4737303670743245,-6.727212059268891,1.3613702003549668,0.5007806745352132,0.10134181607766807,0.7701087717408998,0.1790524886143937,8.125903933317879,0.7091226759102115,0.6826316198130471,0.10241404383769748,55216.0438801,60489.228200105,55216.0438801,60489.32427652,25,25,1.0959223050588793,0.07314881921955818,0.06810298448375907,0.6502726535670458,0.07444104186447154,0.06876550713876761,0.12994925372759702,0.07506444936992629,0,0.0,2189.9236804899992,0.0,2189.9236804899992,175.97068640000361
142648.78+005323.2,17.59679998519439,2.33442326661929,-8.3421218861821,1.1066809556545836,1.3680764632131526,0.1814914944152405,0.23481755041222246,0.03184483413530644,8.44458671893062,1.190912387133527,-13.057163444867081,1.8414089646874334,0.7277242585098356,0.10262856700069192,0.20392535538172268,0.028934740772425055,11.860168008793547,0.8471767087804549,0.21937145289697257,0.021513441639313638,55220.6201504,60494.520042665,55220.6201504,60494.520042665,25,25,5.826125265387927,0.16399622085110455,0.07774575288485552,3.56858153880682,0.055733717478730974,0.08617642079256083,0.29150491713942284,0.1386617904412879,2,6.0,363.8037361000024,1827.1387699999977,3814.278862319996,2000.3140605599983
154259.78+444111.8,4.9721207967849725,1.2894827568561187,-6.107474083175663,1.5839282350688306,0.5388546235022127,0.1397479614549173,0.23253684348727643,0.0609531484453706,3.4917758305374536,1.3141197802725209,-4.09548929199014,1.5413256032733793,0.43054339846322986,0.1620337683874736,0.24508776767543253,0.09339689352506747,4.666715000622057,0.7191222882048236,0.23881230558135447,0.05576348721505896,55219.78449395,60493.60244602,55219.78449395,60493.60244602,25,25,2.317287082000392,0.08822872044379237,0.10837520758760366,1.7566906849198387,0.10512624201100373,0.12330213030799309,0.11590026908093387,0.07688573479400906,0,0.0,4542.559143230006,1827.0132775300008,5273.81795207,1827.0132775300008
143410.76-012341.7,6.985555617008978,1.961394694079945,-4.140015311257,1.162427802469642,0.18532581993414826,0.0520355287143921,0.4614743111286775,0.13940915610866642,2.0237138002907917,2.146786295570664,-1.0653056270957084,1.1300923680585455,0.14788210426847098,0.15687557932257387,0.399963258067855,0.45007641298019135,3.5536475889131194,0.8323200894605373,0.43071878459826624,0.23558633785092797,55222.803999,60497.073548604996,55222.803999,60497.5518294,25,25,0.4015950952521646,0.04476452524951635,0.026529861058281812,0.36973922300478496,0.13881659920602774,0.07307461373600431,0.03486350894300888,0.029226415787800164,1,7.0,365.984717249994,1827.0248039899961,5274.747830399996,3286.024987949997
145527.17+351306.7,1.6118115945542886,1.3753956801254106,-1.7068747703230087,1.4565152611813195,0.15379472119217863,0.13123655138633497,0.436879800413044,0.3892086271475104,4.0974301687294705,1.467304144365919,-3.815930008524677,1.366497947628162,0.20193552343438903,0.07231382067015361,0.6663006991745279,0.2654578155855836,2.808011635532861,0.708583449386305,0.5515902497937859,0.2355584891813069,55214.3940185,60487.11515551,55214.3940185,60486.98756301,25,25,0.3520298284488659,0.09010310765978136,0.09541730665779657,0.30306965561429633,0.05291908472725415,0.04928345697640166,0.016993637156104024,0.02303432777818365,1,5.0,3081.9112976899996,2553.897068749997,2357.984978179993,5272.593544509997
124206.74+545626.9,2.5917218742171966,1.2314343771464134,-3.6064706303316694,1.7135835285955254,0.1720866175663246,0.0817654775484064,0.2314022218406483,0.11094674925317209,2.5239105616341613,1.2925255031281142,-3.082016828104089,1.5783385560284247,0.13720864175776915,0.07026622552213553,0.19014548087606142,0.09807991482694903,2.9510299735717793,0.7337648596610473,0.21077385135835486,0.07404196590837492,55341.1428176,60435.963838795,55341.1428176,60435.963838795,23,23,0.7436688213168043,0.047716073470560505,0.06639856663566635,0.7215982263980442,0.04451910856118635,0.05436351186269073,0.03311278739571066,0.02577386662148573,0,0.0,4208.285431310003,2543.435018490003,3999.401533010001,0.0
123706.87+621702.1,1.1758107086098748,1.1541061730788311,-2.0407689628499694,2.003097982189149,0.07616106155487162,0.07475518860738499,0.28943664714222367,0.28704430481527776,1.672962101104221,1.072042299688971,-4.330050987467191,2.7747178584087018,0.14235992610870693,0.09122493717484553,0.5694981347284737,0.3725445157763118,2.304898190007814,0.9418298834942107,0.4294673909353487,0.23515093512566176,55329.7656978,60426.94983658,55329.7656978,60426.917747375,23,23,0.26313551620658293,0.03731978628708238,0.06477323347812891,0.24997435009437133,0.032877193945464046,0.08509453143902289,0.009037353898736888,0.019948447468230712,0,14.0,2182.370583279997,190.63459180000063,4730.966263089998,4939.431240860002
115211.18+000644.6,7.145446826912289,1.2249371043626869,-10.10043254012711,1.7315074743702705,0.4223360259719027,0.07240066034409486,0.8376807351661139,0.1595251907990352,6.212337596533979,1.2785612401969757,-7.7976610293098805,1.604836665964912,0.31386579520281166,0.06459672130404027,0.7799171467296242,0.17846582356490373,7.813969498220814,0.7377672656741064,0.8087989409478691,0.11968535486868051,55360.6471213,60457.80840925,55360.6471213,60457.80840925,24,24,0.5041730199133116,0.04181365741457521,0.059105614554604946,0.40243479261729875,0.04025127458388504,0.05052297791702842,0.07469220124932896,0.05494904343018292,2,4.0,3842.4387913200044,1287.9417037300009,3842.471517170001,1287.9087868200004
172756.85+581205.9,3.3750444814386094,1.068408184657123,-8.972373506667731,2.840305466504087,0.36915501448725685,0.11686016023032912,0.16681273085456075,0.052897434569298775,3.492070729485421,1.326399886839722,-4.007429101644655,1.522149440461919,0.2965702896990394,0.11264685888959504,0.2319703350782746,0.08912702378968422,4.961729454809104,0.9112185101212789,0.19939153296641768,0.05182124311906311,56712.31189682,60522.24646363,56712.31189682,60522.24646363,22,22,2.2129906548266542,0.04114351840267494,0.10937782198648383,1.2784836888689521,0.07400512452667636,0.08492677058197529,0.0952816978208264,0.04673712136512331,1,1.0,3080.693655679999,179.12897895999777,3809.9345668099995,179.12897895999777
161836.95+553230.9,4.650752553851118,1.1107956353642081,-9.61698222446115,2.296940496535519,0.24990112655190977,0.05968691678008082,0.7344946400912521,0.1841790746044783,2.8553498419224743,1.3638689038774447,-3.0787552201067943,1.4705793474773878,0.14343317865073751,0.06851141295328199,0.53746988512743,0.27333354218941897,5.050459960085384,0.8113470509113183,0.635982262609341,0.16479772207768595,55217.731039449995,60490.538379185,55217.731039449995,60329.07347279,25,24,0.340235466552707,0.025985399652323056,0.05373348155127622,0.2668673773540458,0.0465880423730998,0.05023313660023025,0.017279634985764125,0.012131107042416683,3,7.0,3285.034619210004,5272.807339735009,4748.192185400003,4178.20873568501
160227.45+153222.0,10.998966613666976,2.9532325990156627,-3.9582089624734142,1.0627827278944029,0.7704503171272348,0.20686661505407825,0.8453334958846741,0.2900154301347164,5.34969199365869,2.2308858144623414,-2.682619581481635,1.118684585396731,0.34113703218600944,0.14225823968812695,0.46156556470070387,0.2082182047125883,5.747371787820179,1.002478074241933,0.653449530292689,0.17851034318069492,55241.161361549995,60516.472137079996,55241.161361549995,60516.472137079996,24,24,0.9114158150339575,0.19464619590113658,0.07004751847959034,0.7390868346238422,0.12716563859479335,0.0637676024321362,0.08187597420164205,0.058018290474224965,3,5.0,5275.310775530001,0.0,2191.1663965100015,0.0
141955.62+534007.1,6.242653646241837,2.1363624136485275,-3.306722036339689,1.131627200729336,0.2687320712356744,0.09196555325080943,1.0044773996199672,0.4596402132095293,3.908702575855571,,,,0.19172238626052474,,1.0054897044802098,,4.486026086145699,,1.0049835520500885,,55361.5845811,60458.74803537,55361.5845811,60458.6839844,24,24,0.2675342136491535,0.08126841877920349,0.043047730414685875,0.19067563338168247,,0.04905013429387342,0.037512802150450414,0.028308704754700625,0,11.0,189.10398669999995,4937.647269729998,0.0,4730.347032965001
